Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	960
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	1043	1889.38	598.102	
	1044	1889.28	598.16	
	1045	1889.2	598.805	
	1046	1889.31	599.082	
	1047	1889.36	599.266	
	1048	1889.31	599.992	
	1049	1888.93	600.184	
	1050	1888.94	600.57	
	1051	1888.85	601.125	
	1052	1890.36	601.105	
	1053	1891.5	601.125	
	1054	1892.81	601.125	
	1055	1893.95	601.176	
	1056	1895.08	601.168	
	1057	1896.39	601.156	
	1058	1897.79	601.176	
	1059	1898.98	601.195	
	1060	1900.2	601.199	
	1061	1901.65	601.176	
	1062	1902.88	601.184	
	1063	1904.19	601.168	
	1064	1905.57	601.125	
	1065	1906.86	601.164	
	1066	1908.09	601.215	
	1067	1909.43	601.242	
	1068	1910.85	601.293	
	1069	1904.72	606.418	
	1070	1899.22	611.191	
	1071	1898.23	611.418	
	1072	8.01172	602.418	
	1073	8.88672	602.395	
	1074	9.87891	602.238	
	1075	10.8633	602.121	
	1076	11.8555	602.035	
	1077	12.8398	601.98	
	1078	13.8281	601.938	
	1079	14.832	601.926	
	1080	15.832	601.902	
	1081	16.8477	601.836	
	1082	17.8477	601.727	
	1083	18.8438	601.578	
	1084	19.8438	601.43	
	1085	20.8477	601.27	
	1086	21.8359	601.133	
	1087	22.8086	601.043	
	1088	23.7891	600.988	
	1089	24.7617	600.961	
	1090	25.75	600.945	
	1091	26.7422	600.918	
	1092	27.7539	600.832	
	1093	28.7461	600.703	
	1094	29.7266	600.543	
	1095	30.7383	600.367	
	1096	31.7344	600.199	
	1097	32.7148	600.074	
	1098	33.6914	599.988	
	1099	34.6797	599.93	
	1100	35.6563	599.898	
	1101	36.5313	600.004	
	1102	37.5313	599.977	
	1103	38.5313	600.016	
	1104	39.5313	599.926	
	1105	40.5313	599.773	
	1106	41.5313	599.605	
	1107	42.5313	599.5	
	1108	43.5313	599.406	
	1109	44.5313	599.336	
	1110	45.5313	599.297	
	1111	46.5273	599.262	
	1112	47.5234	599.184	
	1113	48.4805	599.094	
	1114	49.4922	598.973	
	1115	50.5313	598.879	
	1116	51.5313	598.742	
	1117	52.5313	598.594	
	1118	53.5313	598.449	
	1119	54.5313	598.328	
	1120	55.5313	598.234	
	1121	56.5117	598.141	
	1122	57.4727	597.953	
	1123	58.5195	597.934	
	1124	59.4688	597.895	
	1125	60.4961	597.809	
	1126	61.4648	597.711	
	1127	62.457	597.609	
	1128	63.4375	597.523	
	1129	64.4219	597.441	
	1130	64.5313	597.137	
	1131	65.4297	596.648	
	1132	65.5313	596.234	
	1133	66.4102	595.883	
	1134	66.5313	595.332	
	1135	67.375	595.023	
	1136	67.5313	594.465	
	1137	68.4023	594.188	
	1138	68.5313	593.684	
	1139	69.3984	593.266	
	1140	69.5313	592.898	
	1141	70.4336	592.313	
	1142	70.5313	592.047	
	1143	71.5313	591.43	
	1144	71.5313	591.211	
	1145	72.5313	590.617	
	1146	72.5313	590.27	
	1147	73.4609	589.84	
	1148	73.5313	589.285	
	1149	74.375	588.945	
	1150	74.5313	588.281	
	1151	75.3945	587.977	
	1152	75.5313	587.422	
	1153	76.3906	587.074	
	1154	76.5313	586.625	
	1155	77.3984	586.094	
	1156	77.5313	585.84	
	1157	78.4688	585.227	
	1158	78.5313	585.051	
	1159	79.5	584.484	
	1160	79.5313	584.203	
	1161	80.457	583.734	
	1162	80.5313	583.293	
	1163	81.4219	582.871	
	1164	81.5313	582.383	
	1165	82.3242	582.184	
	1166	82.5313	581.539	
	1167	82.5313	581.242	
	1168	83.0313	580.813	
	1169	83.5313	580.316	
	1170	83.5313	580.176	
	1171	83.5547	579.531	
	1172	84.2813	579.215	
	1173	84.5313	578.695	
	1174	84.5313	578.313	
	1175	84.6953	577.855	
	1176	85.4453	577.324	
	1177	85.5313	576.973	
	1178	85.5313	576.508	
	1179	85.9688	576.129	
	1180	86.4805	575.707	
	1181	86.5313	575.281	
	1182	86.5313	574.969	
	1183	87.0039	574.539	
	1184	87.5313	574.715	
	1185	87.6992	574.891	
	1186	88.5313	575.184	
	1187	88.5313	575.266	
	1188	89.2773	575.32	
	1189	89.5313	575.379	
	1190	89.7578	575.434	
	1191	90.2852	575.402	
	1192	90.5313	575.379	
	1193	90.7148	575.34	
	1194	90.75	575.387	
	1195	90.9648	575.254	
	1196	91.0898	575.113	
	1197	91.4922	574.895	
	1198	91.6211	574.695	
	1199	91.8086	574.348	
	1200	91.9063	574.09	
	1201	91.9297	573.855	
	1202	91.9766	573.652	
	1203	91.332	573.863	
	1204	90.8633	574.004	
	1205	90.0898	574.195	
	1206	89.293	574.699	
	1207	88.7969	574.836	
	1208	88.0898	575.055	
	1209	87.3125	575.324	
	1210	86.7148	575.754	
	1211	86.0234	575.965	
	1212	85.3594	576.191	
	1213	84.6992	576.609	
	1214	83.9297	576.82	
	1215	83.332	577.051	
	1216	82.7188	577.273	
	1217	81.8867	577.633	
	1218	81.2383	577.879	
	1219	80.6289	578.086	
	1220	79.8516	578.371	
	1221	79.1367	578.66	
	1222	78.4688	578.934	
	1223	77.7344	579.148	
	1224	77.0313	579.441	
	1225	76.3828	579.68	
	1226	75.6719	579.922	
	1227	74.875	580.168	
	1228	74.2031	580.465	
	1229	73.5977	580.648	
	1230	72.7891	580.891	
	1231	71.9961	581.18	
	1232	71.3359	581.449	
	1233	70.7109	581.59	
	1234	70.0898	581.801	
	1235	69.0898	582.156	
	1236	68.4258	582.395	
	1237	67.8125	582.508	
	1238	67.0898	582.73	
	1239	66.0898	583.09	
	1240	65.4883	583.297	
	1241	64.8438	583.465	
	1242	64.1563	583.617	
	1243	63.3789	583.895	
	1244	62.5547	584.145	
	1245	61.8477	584.375	
	1246	61.1563	584.504	
	1247	60.4102	584.746	
	1248	59.6289	584.98	
	1249	58.8672	585.199	
	1250	58.0898	585.43	
	1251	57.3711	585.555	
	1252	56.6563	585.789	
	1253	55.9023	586	
	1254	55.082	586.191	
	1255	54.2734	586.383	
	1256	53.6797	586.531	
	1257	52.9258	586.785	
	1258	52.0508	586.992	
	1259	51.0898	587.141	
	1260	50.5391	587.277	
	1261	49.9258	587.465	
	1262	49.0898	587.73	
	1263	48.1211	587.938	
	1264	47.418	588.055	
	1265	46.8008	588.152	
	1266	46.0547	588.273	
	1267	45.0898	588.609	
	1268	44.2266	588.836	
	1269	43.4648	588.957	
	1270	42.9492	589.043	
	1271	42.0586	589.145	
	1272	41.1563	589.238	
	1273	40.2344	589.73	
	1274	39.8516	589.871	
	1275	38.957	589.977	
	1276	38.0352	590.094	
	1277	38.0039	590.031	
	1278	37.9766	589.965	
	1279	37.9648	589.887	
	1280	37.9609	589.816	
	1281	37.9727	589.703	
	1282	38.0469	589.227	
	1283	38.0469	589.191	
	1284	38.0273	589.152	
	1285	38.0078	589.109	
	1286	37.9922	589.063	
	1287	37.9727	589	
	1288	37.9531	588.965	
