Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	960
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	2666	1724.71	507.418	
	2667	1724.7	507.418	
	2668	1724.7	507.418	
	2669	1724.71	507.418	
	2670	1724.72	507.414	
	2671	1724.73	507.414	
	2672	1724.72	507.406	
	2673	1724.73	507.402	
	2674	1724.74	507.402	
	2675	1724.74	507.402	
	2676	1724.74	507.398	
	2677	1724.75	507.398	
	2678	1724.76	507.391	
	2679	1724.77	507.395	
	2680	1724.77	507.398	
	2681	1724.77	507.398	
	2682	1724.77	507.406	
	2683	1724.77	507.414	
	2684	1724.78	507.418	
	2685	1724.78	507.422	
	2686	1724.77	507.422	
	2687	1724.77	507.422	
	2688	1724.79	507.414	
	2689	1724.78	507.398	
	2690	1724.78	507.398	
	2691	1724.8	507.398	
	2692	1724.8	507.395	
	2693	1724.79	507.395	
	2694	1724.79	507.395	
	2695	1724.78	507.395	
	2696	1724.76	507.395	
	2697	1724.75	507.395	
	2698	1724.74	507.398	
	2699	1724.73	507.398	
	2700	1724.73	507.398	
	2701	1724.73	507.398	
	2702	1724.71	507.398	
	2703	1724.7	507.398	
	2704	1724.7	507.398	
	2705	1724.7	507.398	
	2706	1724.7	507.395	
	2707	1724.7	507.391	
	2708	1724.7	507.391	
	2709	1724.69	507.391	
	2710	1724.71	507.391	
	2711	1724.71	507.391	
	2712	1724.74	507.391	
	2713	1724.73	507.391	
	2714	1724.75	507.391	
	2715	1724.74	507.391	
	2716	1724.74	507.391	
	2717	1724.74	507.387	
	2718	1724.74	507.387	
	2719	1724.73	507.383	
	2720	1724.73	507.383	
	2721	1724.75	507.383	
	2722	1724.75	507.379	
	2723	1724.76	507.379	
	2724	1724.73	507.383	
	2725	1724.72	507.383	
	2726	1724.71	507.387	
	2727	1724.69	507.391	
	2728	1724.67	507.391	
	2729	1724.64	507.391	
	2730	1724.63	507.391	
	2731	1724.59	507.391	
	2732	1724.56	507.391	
	2733	1724.56	507.379	
	2734	1724.56	507.379	
	2735	1724.55	507.379	
	2736	1724.55	507.379	
	2737	1724.54	507.379	
	2738	1724.54	507.379	
	2739	1724.53	507.383	
	2740	1724.52	507.379	
	2741	1724.51	507.383	
	2742	1724.51	507.383	
	2743	1724.5	507.383	
	2744	1724.5	507.379	
	2745	1724.49	507.379	
	2746	1724.49	507.375	
	2747	1724.5	507.371	
	2748	1724.5	507.371	
	2749	1724.5	507.363	
	2750	1724.5	507.359	
	2751	1724.5	507.359	
	2752	1724.5	507.359	
	2753	1724.5	507.359	
	2754	1724.5	507.355	
	2755	1724.5	507.359	
	2756	1724.48	507.359	
	2757	1724.48	507.355	
	2758	1724.48	507.355	
	2759	1724.51	507.355	
	2760	1724.52	507.348	
	2761	1724.51	507.344	
	2762	1724.49	507.348	
	2763	1724.46	507.359	
	2764	1724.45	507.363	
	2765	1724.44	507.355	
	2766	1724.45	507.352	
	2767	1724.44	507.352	
	2768	1724.45	507.352	
	2769	1724.46	507.352	
	2770	1724.47	507.344	
	2771	1724.47	507.352	
	2772	1724.46	507.355	
	2773	1724.46	507.359	
	2774	1724.46	507.355	
	2775	1724.46	507.355	
	2776	1724.46	507.359	
	2777	1724.46	507.355	
	2778	1724.46	507.348	
	2779	1724.45	507.344	
	2780	1724.46	507.344	
	2781	1724.46	507.34	
	2782	1724.45	507.34	
	2783	1724.43	507.336	
	2784	1724.46	507.324	
	2785	1724.48	507.301	
	2786	1724.49	507.301	
	2787	1724.49	507.289	
	2788	1724.47	507.297	
	2789	1724.47	507.293	
	2790	1724.46	507.301	
	2791	1724.46	507.293	
	2792	1724.46	507.281	
	2793	1724.45	507.281	
	2794	1724.45	507.277	
	2795	1724.44	507.273	
	2796	1724.43	507.277	
	2797	1724.43	507.273	
	2798	1724.43	507.273	
	2799	1724.43	507.273	
	2800	1724.43	507.27	
	2801	1724.43	507.27	
	2802	1724.43	507.266	
	2803	1724.42	507.258	
	2804	1724.41	507.254	
	2805	1724.4	507.254	
	2806	1724.4	507.25	
	2807	1724.41	507.238	
	2808	1724.41	507.227	
	2809	1724.42	507.223	
	2810	1724.43	507.227	
	2811	1724.43	507.227	
	2812	1724.43	507.223	
	2813	1724.42	507.219	
	2814	1724.43	507.211	
	2815	1724.42	507.207	
	2816	1724.41	507.207	
	2817	1724.41	507.203	
	2818	1724.4	507.191	
	2819	1724.4	507.188	
	2820	1724.39	507.176	
	2821	1724.41	507.172	
	2822	1724.41	507.164	
	2823	1724.41	507.16	
	2824	1724.4	507.164	
	2825	1724.4	507.156	
	2826	1724.38	507.156	
	2827	1724.37	507.156	
	2828	1724.38	507.148	
	2829	1724.37	507.145	
	2830	1724.37	507.152	
	2831	1724.36	507.133	
	2832	1724.36	507.133	
	2833	1724.35	507.129	
	2834	1724.34	507.121	
	2835	1724.34	507.113	
	2836	1724.34	507.109	
	2837	1724.35	507.102	
	2838	1724.34	507.09	
	2839	1724.33	507.07	
	2840	1724.32	507.047	
	2841	1724.32	507.039	
	2842	1724.32	507.023	
	2843	1724.32	507.012	
	2844	1724.33	507	
	2845	1724.33	506.98	
	2846	1724.37	506.977	
	2847	1724.4	506.969	
	2848	1724.41	506.957	
	2849	1724.39	506.957	
	2850	1724.38	506.953	
	2851	1724.38	506.941	
	2852	1724.38	506.934	
	2853	1724.34	506.918	
	2854	1724.34	506.926	
	2855	1724.34	506.938	
	2856	1724.39	506.965	
	2857	1724.43	507.004	
	2858	1724.43	507.008	
	2859	1724.43	507.008	
	2860	1724.43	506.996	
	2861	1724.43	506.992	
	2862	1724.43	506.988	
	2863	1724.43	506.98	
	2864	1724.43	506.977	
	2865	1724.44	506.965	
	2866	1724.45	506.957	
	2867	1724.45	506.953	
	2868	1724.44	506.949	
	2869	1724.44	506.945	
	2870	1724.44	506.941	
	2871	1724.43	506.941	
	2872	1724.43	506.941	
	2873	1724.43	506.938	
	2874	1724.42	506.934	
	2875	1724.43	506.93	
	2876	1724.43	506.926	
	2877	1724.43	506.914	
	2878	1724.43	506.91	
	2879	1724.44	506.906	
	2880	1724.44	506.906	
	2881	1724.44	506.902	
	2882	1724.44	506.898	
	2883	1724.44	506.895	
	2884	1724.43	506.891	
	2885	1724.43	506.891	
	2886	1724.42	506.883	
	2887	1724.42	506.879	
	2888	1724.42	506.875	
	2889	1724.43	506.871	
	2890	1724.43	506.867	
	2891	1724.43	506.859	
	2892	1724.43	506.855	
	2893	1724.43	506.852	
	2894	1724.42	506.852	
	2895	1724.42	506.852	
	2896	1724.41	506.848	
	2897	1724.41	506.848	
	2898	1724.41	506.848	
	2899	1724.41	506.844	
	2900	1724.4	506.844	
	2901	1724.4	506.84	
	2902	1724.4	506.836	
	2903	1724.4	506.832	
	2904	1724.39	506.832	
	2905	1724.38	506.832	
	2906	1724.39	506.828	
	2907	1724.39	506.828	
	2908	1724.4	506.824	
	2909	1724.41	506.82	
	2910	1724.39	506.824	
	2911	1724.4	506.816	
	2912	1724.41	506.816	
	2913	1724.41	506.813	
	2914	1724.42	506.816	
	2915	1724.44	506.809	
	2916	1724.44	506.809	
	2917	1724.44	506.809	
	2918	1724.44	506.813	
	2919	1724.44	506.809	
	2920	1724.44	506.813	
	2921	1724.44	506.809	
	2922	1724.44	506.809	
	2923	1724.42	506.809	
	2924	1724.41	506.809	
	2925	1724.41	506.809	
	2926	1724.41	506.809	
	2927	1724.4	506.809	
	2928	1724.41	506.805	
	2929	1724.39	506.801	
	2930	1724.39	506.805	
	2931	1724.39	506.809	
	2932	1724.39	506.805	
	2933	1724.39	506.805	
	2934	1724.37	506.805	
	2935	1724.36	506.805	
	2936	1724.37	506.805	
	2937	1724.38	506.801	
	2938	1724.38	506.801	
	2939	1724.38	506.797	
	2940	1724.36	506.793	
	2941	1724.37	506.793	
	2942	1724.38	506.781	
	2943	1724.38	506.777	
	2944	1724.37	506.77	
	2945	1724.37	506.762	
	2946	1724.37	506.762	
	2947	1724.38	506.758	
	2948	1724.38	506.758	
	2949	1724.38	506.754	
	2950	1724.39	506.754	
	2951	1724.39	506.75	
	2952	1724.4	506.75	
	2953	1724.41	506.75	
	2954	1724.41	506.75	
	2955	1724.4	506.75	
	2956	1724.4	506.75	
	2957	1724.4	506.75	
	2958	1724.4	506.746	
	2959	1724.38	506.746	
	2960	1724.38	506.746	
	2961	1724.37	506.746	
	2962	1724.36	506.742	
	2963	1724.36	506.742	
	2964	1724.35	506.742	
	2965	1724.36	506.742	
	2966	1724.36	506.742	
	2967	1724.52	506.742	
	2968	1724.55	506.738	
	2969	1724.52	506.738	
	2970	1724.59	506.574	
	2971	1724.66	506.453	
	2972	1724.58	506.496	
	2973	1724.57	506.504	
	2974	1724.57	506.504	
	2975	1724.57	506.504	
	2976	1724.57	506.504	
	2977	1724.55	506.504	
	2978	1724.56	506.504	
	2979	1724.55	506.504	
	2980	1724.54	506.504	
	2981	1724.55	506.5	
	2982	1724.55	506.5	
	2983	1724.56	506.5	
	2984	1724.56	506.5	
	2985	1724.55	506.5	
	2986	1724.54	506.5	
	2987	1724.54	506.5	
	2988	1724.54	506.5	
	2989	1724.55	506.5	
	2990	1724.54	506.5	
	2991	1724.54	506.504	
	2992	1724.53	506.5	
	2993	1724.52	506.504	
	2994	1724.52	506.504	
	2995	1724.52	506.504	
	2996	1724.52	506.504	
	2997	1724.52	506.504	
	2998	1724.52	506.504	
	2999	1724.52	506.504	
	3000	1724.53	506.504	
	3001	1724.53	506.504	
	3002	1724.54	506.504	
	3003	1724.54	506.504	
	3004	1724.54	506.504	
	3005	1724.53	506.504	
	3006	1724.52	506.504	
	3007	1724.52	506.504	
	3008	1724.52	506.504	
	3009	1724.52	506.504	
	3010	1724.51	506.504	
	3011	1724.52	506.504	
	3012	1724.5	506.504	
	3013	1724.5	506.504	
	3014	1724.51	506.504	
	3015	1724.51	506.504	
	3016	1724.53	506.504	
	3017	1724.52	506.504	
	3018	1724.5	506.504	
	3019	1724.49	506.504	
	3020	1724.48	506.504	
	3021	1724.49	506.504	
	3022	1724.49	506.504	
	3023	1724.5	506.504	
	3024	1724.5	506.504	
	3025	1724.51	506.504	
	3026	1724.52	506.504	
	3027	1724.52	506.504	
	3028	1724.52	506.504	
	3029	1724.53	506.504	
	3030	1724.53	506.504	
	3031	1724.53	506.504	
	3032	1724.53	506.504	
	3033	1724.52	506.504	
	3034	1724.53	506.504	
	3035	1724.53	506.504	
	3036	1724.53	506.504	
	3037	1724.54	506.504	
	3038	1724.53	506.504	
	3039	1724.53	506.504	
	3040	1724.52	506.504	
	3041	1724.53	506.504	
	3042	1724.53	506.504	
	3043	1724.54	506.504	
	3044	1724.51	506.504	
	3045	1724.5	506.504	
	3046	1724.46	506.504	
	3047	1724.44	506.504	
	3048	1724.45	506.504	
	3049	1724.49	506.504	
	3050	1724.47	506.504	
	3051	1724.45	506.504	
	3052	1724.46	506.504	
	3053	1724.41	506.504	
	3054	1724.42	506.504	
	3055	1724.45	506.504	
	3056	1724.45	506.504	
	3057	1724.48	506.504	
	3058	1724.59	506.504	
	3059	1724.58	506.504	
	3060	1724.59	506.504	
	3061	1724.52	506.504	
	3062	1724.46	506.504	
	3063	1724.53	506.504	
	3064	1724.53	506.504	
	3065	1724.54	506.504	
	3066	1724.51	506.504	
	3067	1724.52	506.512	
	3068	1724.54	506.508	
	3069	1724.48	506.504	
	3070	1724.4	506.504	
	3071	1724.34	506.504	
	3072	1724.37	506.504	
	3073	1724.41	506.492	
	3074	1724.43	506.492	
	3075	1724.42	506.508	
	3076	1724.53	506.5	
	3077	1724.57	506.504	
	3078	1724.45	506.516	
	3079	1724.45	506.516	
	3080	1724.39	506.504	
	3081	1724.48	506.504	
	3082	1724.34	506.531	
	3083	1724.52	506.523	
	3084	1724.54	506.508	
	3085	1724.54	506.512	
	3086	1724.54	506.512	
	3087	1724.58	506.504	
	3088	1724.61	506.504	
	3089	1724.54	506.508	
	3090	1724.48	506.512	
	3091	1724.52	506.504	
	3092	1724.48	506.527	
	3093	1724.48	506.531	
	3094	1724.48	506.539	
	3095	1724.49	506.539	
	3096	1724.51	506.539	
	3097	1724.51	506.543	
	3098	1724.41	506.539	
	3099	1724.39	506.543	
	3100	1724.36	506.551	
	3101	1724.34	506.555	
	3102	1724.33	506.566	
	3103	1724.34	506.566	
	3104	1724.33	506.574	
	3105	1724.31	506.582	
	3106	1724.3	506.586	
	3107	1724.28	506.586	
	3108	1724.31	506.586	
	3109	1724.29	506.594	
	3110	1724.28	506.598	
	3111	1724.25	506.598	
	3112	1724.32	506.586	
	3113	1724.36	506.586	
	3114	1724.36	506.598	
	3115	1724.39	506.59	
	3116	1724.42	506.586	
	3117	1724.45	506.578	
	3118	1724.44	506.59	
	3119	1724.42	506.598	
	3120	1724.4	506.609	
	3121	1724.37	506.625	
	3122	1724.36	506.633	
	3123	1724.34	506.641	
	3124	1724.32	506.633	
	3125	1724.31	506.637	
	3126	1724.33	506.637	
	3127	1724.34	506.641	
	3128	1724.33	506.645	
	3129	1724.32	506.648	
	3130	1724.32	506.656	
	3131	1724.31	506.656	
	3132	1724.3	506.656	
	3133	1724.29	506.656	
	3134	1724.29	506.656	
	3135	1724.28	506.66	
	3136	1724.28	506.66	
	3137	1724.29	506.66	
	3138	1724.32	506.664	
	3139	1724.49	506.629	
	3140	1724.39	506.672	
	3141	1724.29	506.723	
	3142	1724.27	506.746	
	3143	1724.23	506.719	
	3144	1724.5	506.719	
	3145	1724.5	506.758	
	3146	1724.48	506.785	
	3147	1724.38	506.844	
	3148	1724.31	506.883	
	3149	1724.19	506.918	
	3150	1724.16	506.926	
	3151	1724.2	506.922	
	3152	1724.36	506.895	
	3153	1724.45	506.879	
	3154	1724.38	506.879	
	3155	1724.32	506.941	
	3156	1724.29	506.953	
	3157	1724.32	506.953	
	3158	1724.3	506.945	
	3159	1724.22	506.945	
	3160	1724.08	506.949	
	3161	1724.5	506.926	
	3162	1724.5	506.914	
	3163	1724.17	506.949	
	3164	1724.55	506.953	
	3165	1724.1	506.988	
	3166	1724.1	507.023	
	3167	1724.06	507.031	
	3168	1724	507.016	
	3169	1724.02	507.027	
	3170	1724.05	507.051	
	3171	1724.13	507.027	
	3172	1724.18	507.027	
	3173	1724.18	507.035	
	3174	1724.19	507.039	
	3175	1724.18	507.043	
	3176	1724.2	507.051	
	3177	1724.2	507.027	
	3178	1724.23	507.023	
	3179	1724.2	507.02	
	3180	1724.15	507.066	
	3181	1724.13	507.098	
	3182	1724.14	507.113	
	3183	1724.11	507.121	
	3184	1724.1	507.125	
	3185	1724.13	507.105	
	3186	1724.15	507.082	
	3187	1724.14	507.086	
	3188	1724.14	507.086	
	3189	1724.14	507.086	
	3190	1724.16	507.098	
	3191	1724.19	507.113	
	3192	1724.2	507.121	
	3193	1724.22	507.125	
	3194	1724.22	507.125	
	3195	1724.2	507.125	
	3196	1724.2	507.113	
	3197	1724.24	507.109	
	3198	1724.25	507.098	
	3199	1724.39	507.098	
	3200	1724.41	507.102	
	3201	1724.39	507.109	
	3202	1724.26	507.117	
	3203	1724.25	507.137	
	3204	1724.22	507.156	
	3205	1724.19	507.18	
	3206	1724.17	507.191	
	3207	1724.11	507.18	
	3208	1724.16	507.199	
	3209	1724.18	507.199	
	3210	1724.11	507.176	
	3211	1724.15	507.195	
	3212	1724.18	507.207	
	3213	1724.19	507.203	
	3214	1724.21	507.18	
	3215	1724.21	507.195	
	3216	1724.23	507.23	
	3217	1724.27	507.242	
	3218	1724.36	507.227	
	3219	1724.34	507.238	
	3220	1724.29	507.238	
	3221	1724.29	507.23	
	3222	1724.42	507.227	
	3223	1724.32	507.242	
	3224	1724.29	507.258	
	3225	1724.32	507.289	
	3226	1724.3	507.301	
	3227	1724.27	507.305	
	3228	1724.26	507.305	
	3229	1724.28	507.313	
	3230	1724.26	507.316	
	3231	1724.25	507.32	
	3232	1724.26	507.324	
	3233	1724.29	507.328	
	3234	1724.29	507.336	
	3235	1724.29	507.34	
	3236	1724.28	507.34	
	3237	1724.27	507.34	
	3238	1724.24	507.352	
	3239	1724.22	507.363	
	3240	1724.19	507.363	
	3241	1724.18	507.371	
	3242	1724.2	507.367	
	3243	1724.18	507.371	
	3244	1724.14	507.367	
	3245	1724.14	507.363	
	3246	1724.13	507.367	
	3247	1724.11	507.371	
	3248	1724.09	507.379	
	3249	1724.08	507.379	
	3250	1724.1	507.391	
	3251	1724.1	507.395	
	3252	1724.09	507.395	
	3253	1724.08	507.395	
	3254	1724.08	507.398	
	3255	1724.07	507.402	
	3256	1724.07	507.406	
	3257	1724.07	507.41	
	3258	1724.05	507.414	
	3259	1724.06	507.418	
	3260	1724.07	507.426	
	3261	1724.05	507.434	
	3262	1724.06	507.438	
	3263	1724.09	507.453	
	3264	1724.52	507.465	
	3265	1724.66	507.484	
	3266	1724.78	507.504	
	3267	1724.79	507.508	
	3268	1724.79	507.512	
	3269	1724.79	507.516	
	3270	1724.8	507.5	
	3271	1724.82	507.492	
	3272	1724.82	507.492	
	3273	1724.82	507.488	
	3274	1724.82	507.492	
	3275	1724.82	507.492	
	3276	1724.82	507.492	
	3277	1724.83	507.496	
	3278	1724.82	507.5	
	3279	1724.81	507.5	
	3280	1724.83	507.5	
	3281	1724.81	507.496	
	3282	1724.81	507.5	
	3283	1724.81	507.496	
	3284	1724.81	507.504	
	3285	1724.81	507.508	
	3286	1724.83	507.512	
	3287	1724.83	507.512	
	3288	1724.83	507.516	
	3289	1724.84	507.512	
	3290	1724.84	507.52	
	3291	1724.84	507.516	
	3292	1724.8	507.516	
	3293	1724.81	507.52	
	3294	1724.79	507.52	
	3295	1724.78	507.52	
	3296	1724.76	507.52	
	3297	1724.75	507.523	
	3298	1724.73	507.523	
	3299	1724.72	507.523	
	3300	1724.72	507.523	
	3301	1724.72	507.527	
	3302	1724.71	507.531	
	3303	1724.7	507.531	
	3304	1724.7	507.539	
	3305	1724.69	507.543	
	3306	1724.69	507.551	
	3307	1724.7	507.555	
	3308	1724.7	507.559	
	3309	1724.71	507.57	
	3310	1724.71	507.57	
	3311	1724.71	507.57	
	3312	1724.71	507.574	
	3313	1724.71	507.578	
	3314	1724.73	507.582	
	3315	1724.73	507.582	
	3316	1724.73	507.586	
	3317	1724.73	507.59	
	3318	1724.73	507.594	
	3319	1724.73	507.594	
	3320	1724.73	507.598	
	3321	1724.75	507.594	
	3322	1724.75	507.594	
	3323	1724.76	507.598	
	3324	1724.78	507.598	
	3325	1724.79	507.602	
	3326	1724.79	507.602	
	3327	1724.84	507.602	
	3328	1724.84	507.602	
	3329	1724.85	507.609	
	3330	1724.85	507.609	
	3331	1724.86	507.617	
	3332	1724.86	507.617	
	3333	1724.87	507.625	
	3334	1724.87	507.625	
	3335	1724.87	507.621	
	3336	1724.88	507.621	
	3337	1724.88	507.625	
	3338	1724.88	507.625	
	3339	1724.88	507.625	
	3340	1724.88	507.629	
	3341	1724.88	507.637	
	3342	1724.88	507.633	
	3343	1724.88	507.629	
	3344	1724.88	507.633	
	3345	1724.89	507.648	
	3346	1724.9	507.648	
	3347	1724.91	507.645	
	3348	1724.93	507.645	
	3349	1724.93	507.637	
	3350	1724.93	507.648	
	3351	1724.92	507.66	
	3352	1724.93	507.648	
	3353	1724.9	507.668	
	3354	1724.89	507.664	
	3355	1725	507.664	
	3356	1724.94	507.645	
	3357	1724.85	507.664	
	3358	1724.52	507.676	
	3359	1724.63	507.699	
	3360	1724.7	507.684	
	3361	1724.7	507.664	
	3362	1724.64	507.66	
	3363	1724.57	507.691	
	3364	1724.6	507.707	
	3365	1724.59	507.691	
	3366	1724.59	507.656	
	3367	1724.59	507.637	
	3368	1724.6	507.637	
	3369	1724.62	507.59	
	3370	1725.01	507.57	
	3371	1725	507.574	
	3372	1724.95	507.578	
	3373	1724.68	507.648	
	3374	1724.7	507.645	
	3375	1724.7	507.648	
	3376	1724.7	507.633	
	3377	1724.74	507.617	
	3378	1724.75	507.625	
	3379	1724.95	507.617	
	3380	1724.99	507.645	
	3381	1725.04	507.652	
	3382	1725.05	507.652	
	3383	1725.05	507.656	
	3384	1725.05	507.664	
	3385	1725.05	507.664	
	3386	1725.07	507.664	
	3387	1725.1	507.672	
	3388	1725.12	507.676	
	3389	1725.14	507.68	
	3390	1725.15	507.68	
	3391	1725.17	507.668	
	3392	1725.19	507.676	
	3393	1725.18	507.672	
	3394	1725.2	507.664	
	3395	1725.21	507.664	
	3396	1725.22	507.676	
	3397	1725.23	507.68	
	3398	1725.18	507.699	
	3399	1725.19	507.707	
	3400	1725.22	507.723	
	3401	1725.22	507.727	
	3402	1725.21	507.738	
	3403	1725.24	507.73	
	3404	1725.25	507.734	
	3405	1725.25	507.734	
	3406	1725.27	507.727	
	3407	1725.28	507.73	
	3408	1725.28	507.738	
	3409	1725.29	507.75	
	3410	1725.29	507.75	
	3411	1725.3	507.742	
	3412	1725.25	507.73	
	3413	1725.23	507.727	
	3414	1725.23	507.727	
	3415	1725.25	507.73	
	3416	1725.26	507.73	
	3417	1725.27	507.73	
	3418	1725.27	507.734	
	3419	1725.27	507.734	
	3420	1725.27	507.738	
	3421	1725.27	507.738	
	3422	1725.29	507.734	
	3423	1725.28	507.734	
	3424	1725.29	507.738	
	3425	1725.29	507.742	
	3426	1725.29	507.742	
	3427	1725.31	507.754	
	3428	1725.32	507.754	
	3429	1725.33	507.758	
	3430	1725.35	507.766	
	3431	1725.38	507.758	
	3432	1725.39	507.762	
	3433	1725.4	507.766	
	3434	1725.41	507.766	
	3435	1725.41	507.766	
	3436	1725.42	507.77	
	3437	1725.45	507.77	
	3438	1725.45	507.77	
	3439	1725.46	507.77	
	3440	1725.46	507.77	
	3441	1725.46	507.773	
	3442	1725.47	507.773	
	3443	1725.48	507.781	
	3444	1725.49	507.777	
	3445	1725.5	507.781	
	3446	1725.49	507.781	
	3447	1725.49	507.785	
	3448	1725.49	507.789	
	3449	1725.49	507.793	
	3450	1725.5	507.797	
	3451	1725.51	507.789	
	3452	1725.53	507.789	
	3453	1725.54	507.766	
	3454	1725.54	507.77	
	3455	1725.39	507.77	
	3456	1725.01	507.871	
	3457	1724.95	507.719	
	3458	1724.68	507.703	
	3459	1724.47	507.574	
	3460	1724.33	507.68	
	3461	1724.11	507.859	
	3462	1724.15	507.875	
	3463	1724.14	507.895	
	3464	1724.17	507.895	
	3465	1724.18	507.902	
	3466	1724.2	507.91	
	3467	1724.21	507.914	
	3468	1724.21	507.918	
	3469	1724.21	507.918	
	3470	1724.21	507.926	
	3471	1724.23	507.93	
	3472	1724.22	507.934	
	3473	1724.21	507.93	
	3474	1724.28	507.93	
	3475	1724.27	507.93	
	3476	1724.26	507.93	
	3477	1724.26	507.93	
	3478	1724.28	507.922	
	3479	1724.31	507.922	
	3480	1724.33	507.93	
	3481	1724.32	507.945	
	3482	1724.33	507.973	
	3483	1724.32	508	
	3484	1724.34	508.008	
	3485	1724.35	508.012	
	3486	1724.33	508.023	
	3487	1724.32	508.035	
	3488	1724.31	508.039	
	3489	1724.3	508.035	
	3490	1724.21	508.055	
	3491	1724.2	508.066	
	3492	1724.18	508.098	
	3493	1724.17	508.109	
	3494	1724.15	508.129	
	3495	1724.14	508.137	
	3496	1724.14	508.137	
	3497	1724.13	508.152	
	3498	1724.13	508.152	
	3499	1724.11	508.16	
	3500	1724.11	508.16	
	3501	1724.11	508.164	
	3502	1724.1	508.168	
	3503	1724.1	508.168	
	3504	1724.1	508.172	
	3505	1724.1	508.172	
	3506	1724.1	508.168	
	3507	1724.1	508.16	
	3508	1724.13	508.168	
	3509	1724.13	508.168	
	3510	1724.14	508.168	
	3511	1724.15	508.168	
	3512	1724.16	508.164	
	3513	1724.16	508.164	
	3514	1724.16	508.164	
	3515	1724.17	508.168	
	3516	1724.14	508.176	
	3517	1724.14	508.18	
	3518	1724.13	508.184	
	3519	1724.13	508.188	
	3520	1724.08	508.195	
	3521	1724.09	508.199	
	3522	1724.09	508.203	
	3523	1724.09	508.203	
	3524	1724.09	508.203	
	3525	1724.09	508.207	
	3526	1724.08	508.203	
	3527	1724.09	508.199	
	3528	1724.1	508.184	
	3529	1724.13	508.148	
	3530	1724.19	508.133	
	3531	1724.22	508.125	
	3532	1724.22	508.109	
	3533	1724.23	508.102	
	3534	1724.25	508.094	
	3535	1724.25	508.098	
	3536	1724.25	508.09	
	3537	1724.25	508.09	
	3538	1724.24	508.086	
	3539	1724.23	508.086	
	3540	1724.26	508.094	
	3541	1724.26	508.082	
	3542	1724.26	508.086	
	3543	1724.27	508.082	
	3544	1724.26	508.078	
	3545	1724.28	508.074	
	3546	1724.28	508.078	
	3547	1724.29	508.078	
	3548	1724.29	508.078	
	3549	1724.29	508.078	
	3550	1724.31	508.074	
	3551	1724.3	508.074	
	3552	1724.3	508.074	
	3553	1724.32	508.07	
	3554	1724.32	508.074	
	3555	1724.33	508.066	
	3556	1724.35	508.066	
	3557	1724.36	508.07	
	3558	1724.46	508.066	
	3559	1724.62	508.066	
	3560	1724.73	508.066	
	3561	1724.82	508.035	
	3562	1724.84	507.945	
	3563	1724.84	507.879	
	3564	1724.9	507.848	
	3565	1724.96	507.832	
	3566	1725.02	507.832	
	3567	1725.09	507.832	
	3568	1725.2	507.863	
	3569	1725.26	507.887	
	3570	1725.35	507.887	
	3571	1725.43	507.887	
	3572	1725.56	507.887	
	3573	1725.59	507.887	
	3574	1725.61	507.887	
	3575	1725.63	507.891	
	3576	1725.64	507.895	
	3577	1725.66	507.902	
	3578	1725.67	507.906	
	3579	1725.67	507.918	
	3580	1725.68	507.922	
	3581	1725.68	507.93	
	3582	1725.69	507.93	
	3583	1725.7	507.934	
	3584	1725.71	507.938	
	3585	1725.71	507.941	
	3586	1725.71	507.941	
	3587	1725.71	507.949	
	3588	1725.72	507.953	
	3589	1725.72	507.953	
	3590	1725.72	507.953	
	3591	1725.72	507.953	
	3592	1725.73	507.957	
	3593	1725.73	507.961	
	3594	1725.73	507.965	
	3595	1725.73	507.969	
	3596	1725.73	507.969	
	3597	1725.73	507.973	
	3598	1725.73	507.977	
	3599	1725.74	507.977	
	3600	1725.75	507.977	
	3601	1725.75	507.98	
	3602	1725.76	507.984	
	3603	1725.76	507.984	
	3604	1725.77	507.984	
	3605	1725.78	507.98	
	3606	1725.79	507.98	
	3607	1725.8	507.984	
	3608	1725.82	507.988	
	3609	1725.83	507.988	
	3610	1725.83	507.988	
	3611	1725.82	507.988	
	3612	1725.82	507.992	
	3613	1725.81	508	
	3614	1725.8	508	
	3615	1725.8	508	
	3616	1725.8	508.004	
	3617	1725.8	508.004	
	3618	1725.8	508.004	
	3619	1725.8	508.008	
	3620	1725.79	508.012	
	3621	1725.8	507.992	
	3622	1725.88	507.934	
	3623	1725.8	507.945	
	3624	1725.76	508.004	
	3625	1725.78	507.992	
	3626	1725.79	507.98	
	3627	1725.79	507.977	
	3628	1725.8	507.977	
	3629	1725.8	507.977	
	3630	1725.8	507.988	
	3631	1725.8	507.996	
	3632	1725.81	508	
	3633	1725.82	508	
	3634	1725.82	508.004	
	3635	1725.81	508.008	
	3636	1725.82	508.008	
	3637	1725.82	508.008	
	3638	1725.82	508.012	
	3639	1725.82	508.008	
	3640	1725.83	508	
	3641	1725.83	508.004	
	3642	1725.83	508.004	
	3643	1725.83	508.004	
	3644	1725.82	508.008	
	3645	1725.83	508.008	
	3646	1725.83	508.008	
	3647	1725.83	508.008	
	3648	1725.84	508	
	3649	1725.84	508	
	3650	1725.84	507.996	
	3651	1725.83	508	
	3652	1725.86	508.023	
	3653	1725.8	508.059	
	3654	1725.82	508.039	
	3655	1725.83	508.035	
	3656	1725.85	508.031	
	3657	1725.83	508.023	
