Adobe After Effects 8.0 Keyframe Data

	Units Per Second	59.94
	Source Width	7680
	Source Height	3840
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Spider	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	12193	4540.38	2514.21	
	12194	4564.4	2508.48	
	12195	4589.32	2502.51	
	12196	4614.95	2496.39	
	12197	4641.34	2489.91	
	12198	4668.42	2483.43	
	12199	4696.39	2476.55	
	12200	4725.18	2469.55	
	12201	4754.45	2462.4	
	12202	4784.67	2454.86	
	12203	4815.53	2447.31	
	12204	4847.29	2439.44	
	12205	4879.47	2431.36	
	12206	4912.5	2422.96	
	12207	4946.35	2414.5	
	12208	4980.68	2405.7	
	12209	5015.81	2396.7	
	12210	5051.46	2387.54	
	12211	5088.02	2378.08	
	12212	5125.09	2368.46	
	12213	5162.65	2358.52	
	12214	5201.11	2348.4	
	12215	5240.04	2337.91	
	12216	5279.44	2327.36	
	12217	5319.61	2316.46	
	12218	5360.39	2305.3	
	12219	5401.73	2293.77	
	12220	5443.58	2282.16	
	12221	5486.18	2270.2	
	12222	5529.19	2257.87	
	12223	5572.62	2245.44	
	12224	5616.76	2232.54	
	12225	5661.37	2219.45	
	12226	5706.42	2205.87	
	12227	5752.16	2192.12	
	12228	5798.2	2177.93	
	12229	5844.21	2163.49	
	12230	5890.21	2148.53	
	12231	5936.21	2133.28	
	12232	5982.21	2117.43	
	12233	6028.21	2101.29	
	12234	6074.21	2084.4	
	12235	6121.46	2067.26	
	12236	6168.46	2049.52	
	12237	6215.46	2031.12	
	12238	6262.46	2012.04	
	12239	6309.71	1992.59	
	12240	6353.21	1971.91	
	12241	6399.71	1950.83	
	12242	6446.71	1928.78	
	12243	6493.96	1905.45	
	12244	6540.96	1880.88	
	12245	6587.21	1854.73	
	12246	6634.46	1826.7	
	12247	6681.46	1796.25	
	12248	6728.46	1762.81	
	12249	6775.45	1728.73	
	12250	6815.08	1694.73	
	12251	6842.05	1660.73	
	12252	6795.33	1626.73	
	12253	6749.33	1592.73	
	12254	6703.33	1558.73	
	12255	6657.33	1524.73	
	12256	6611.33	1490.73	
	12257	6565.33	1456.73	
	12258	6612.33	1423.15	
	12259	6566.33	1389.73	
	12260	6520.33	1355.73	
	12261	6494.33	1321.73	
	12262	6359.33	1303.73	
	12263	6313.58	1290.26	
	12264	6267.58	1293.3	
	12265	6221.58	1280.64	
	12266	6175.58	1268.73	
	12267	6051.08	1241.23	
	12268	6172.33	1083.73	
	12269	6126.33	1049.73	
	12270	5861.33	1211.73	
	12271	5822.13	1218.37	
	12272	5807.16	1184.37	
	12273	5780.38	1166.37	
	12274	5753.63	1148.37	
	12275	5726.88	1130.37	
	12276	5477.88	1162.37	
	12277	5435.77	1171.03	
	12278	5389.13	1165.08	
	12279	5354.27	1131.08	
	12280	5314.88	1111.58	
	12281	5274.88	1091.58	
	12282	5233.88	1070.58	
	12283	5192.88	1049.58	
	12284	5239.38	1015.08	
	12285	4890.38	1110.08	
	12286	4847.16	1120.74	
	12287	4800.63	1116.93	
	12288	4754.99	1082.08	
	12289	4711.63	1066.08	
	12290	4668.63	1050.08	
	12291	4492.88	1087.08	
	12292	4448.88	1098.59	
	12293	4402.13	1095.74	
	12294	4355.42	1061.08	
	12295	4312.13	1045.08	
	12296	4269.38	1029.08	
	12297	4226.38	1013.08	
	12298	4183.38	997.078	
	12299	4140.38	981.078	
	12300	4097.38	965.078	
	12301	3828.38	1063.08	
	12302	3784.03	1046.85	
	12303	3738.28	1045.89	
	12304	3692.28	1045.05	
	12305	3648.78	1041.35	
	12306	3605.03	1037.35	
	12307	3561.03	1033.35	
	12308	3517.03	1029.35	
	12309	3473.03	1025.35	
	12310	3429.03	1021.35	
	12311	3385.03	1017.35	
	12312	3104.53	1061.1	
	12313	3039.59	1062.09	
	12314	2974.51	1063.15	
	12315	2910.02	1064.5	
	12316	2845.46	1066.09	
	12317	2781.12	1067.98	
	12318	2716.75	1069.98	
	12319	2652.7	1072.1	
	12320	2588.72	1074.57	
	12321	2524.87	1077.16	
	12322	2461.64	1080.11	
	12323	2398.24	1083.23	
	12324	2335.16	1086.79	
	12325	2272.58	1090.31	
	12326	2210.07	1094.2	
	12327	2147.95	1098.39	
	12328	2086.2	1102.85	
	12329	2024.59	1107.62	
	12330	1963.43	1112.67	
	12331	1902.4	1118.01	
	12332	1841.49	1123.7	
	12333	1781.34	1129.71	
	12334	1721.32	1136.05	
	12335	1661.71	1142.91	
	12336	1602.59	1150	
	12337	1543.65	1157.57	
	12338	1485.12	1165.57	
	12339	1427.3	1174.05	
	12340	1369.9	1183.08	
	12341	1312.91	1192.79	
	12342	1256.38	1202.98	
	12343	1200.33	1213.95	
	12344	1144.55	1225.66	
	12345	1089.61	1238.14	
	12346	1035.46	1251.9	
	12347	982.078	1266.68	
	12348	929.437	1282.88	
	12349	878.055	1300.8	
	12350	827.789	1320.79	
	12351	779.609	1343.5	
	12352	733.641	1369.86	
	12353	691.73	1401.43	
	12354	657.855	1440.32	
	12355	640.164	1482.88	
	12356	646.75	1524.88	
	12357	671.871	1566.88	
	12358	705.883	1604.88	
	12359	744.301	1635.88	
	12360	785.047	1663.88	
	12361	827.039	1687.88	
	12362	869.848	1710.88	
	12363	912.848	1730.88	
	12364	955.953	1750.86	
	12365	999.027	1768.81	
	12366	1042.02	1785.27	
	12367	1084.86	1801.36	
	12368	1127.22	1816.86	
	12369	1169.37	1830.88	
	12370	1211.06	1844.88	
	12371	1252.46	1857.88	
	12372	1293.3	1870.79	
	12373	1333.85	1882.85	
	12374	1373.8	1894.11	
	12375	1413.02	1905.6	
	12376	1451.91	1916.14	
	12377	1490.13	1926.77	
	12378	1527.95	1936.75	
	12379	1565.05	1946.39	
	12380	1601.82	1955.7	
	12381	1637.77	1964.68	
	12382	1672.94	1973.54	
	12383	1708.05	1981.79	
	12384	1742.1	1990.05	
	12385	1775.24	1997.75	
	12386	1808.12	2005.52	
	12387	1840.12	2012.66	
	12388	1871.33	2019.8	
	12389	1902.12	2026.58	
	12390	1932.12	2033.45	
	12391	1961.2	2039.61	
	12392	1989.75	2045.92	
	12393	2017.36	2051.86	
	12394	2044.36	2057.54	
	12395	2070.69	2063.2	
	12396	2096.17	2068.39	
	12397	2121.02	2073.48	
	12398	2144.83	2078.37	
	12399	2168.05	2083.22	
	12400	2190.21	2087.61	
	12401	2211.69	2092.17	
	12402	2232.29	2096.21	
	12403	2252.22	2100.2	
	12404	2271.23	2104	
	12405	2289.29	2107.26	
	12406	2306.68	2110.94	
	12407	2323.13	2114.16	
	12408	2338.39	2117.16	
	12409	2353.14	2119.91	
	12410	2366.73	2122.26	
	12411	2379.47	2125.05	
	12412	2391.39	2127.2	
	12413	2402.47	2129.22	
	12414	2412.72	2131.21	
	12415	2422.12	2133.14	
	12416	2430.27	2134.32	
	12417	2437.86	2136.13	
	12418	2444.25	2137.21	
	12419	2449.93	2138.21	
	12420	2454.3	2139.19	
	12421	2458.08	2139.88	
	12422	2460.42	2140.21	
	12423	2462.14	2140.54	
	12424	2462.5	2140.34	
	12425	2462.5	2140.34	
	12426	2462.5	2140.33	
	12427	2462.5	2140.33	
	12428	2462.5	2140.32	
	12429	2462.5	2140.32	
	12430	2462.5	2140.32	
	12431	2462.51	2140.28	
	12432	2462.51	2140.28	
	12433	2462.51	2140.27	
	12434	2462.51	2140.27	
	12435	2462.51	2140.27	
	12436	2462.51	2140.25	
	12437	2462.51	2140.25	
	12438	2462.51	2140.23	
	12439	2462.51	2140.23	
	12440	2462.51	2140.23	
	12441	2462.76	2140.23	
	12442	2463.01	2140.23	
	12443	2463.01	2140.23	
	12444	2463.01	2140.23	
	12445	2463.01	2140.23	
	12446	2463.01	2140.23	
	12447	2463.01	2140.23	
	12448	2463.01	2140.23	
	12449	2463.01	2140.23	
	12450	2463.01	2140.23	
	12451	2463.01	2140.23	
	12452	2463.01	2140.23	
	12453	2463.01	2140.22	
	12454	2463.01	2140.22	
	12455	2463.01	2140.22	
	12456	2463.01	2140.22	
	12457	2463.01	2140.22	
	12458	2463.01	2140.21	
	12459	2463.01	2140.21	
	12460	2463.01	2140.21	
	12461	2463.01	2140.21	
	12462	2463.01	2140.21	
	12463	2463.01	2140.22	
	12464	2463.01	2140.22	
	12465	2463.01	2140.22	
	12466	2463.01	2140.22	
	12467	2463.01	2140.22	
	12468	2463.01	2140.22	
	12469	2463.01	2140.22	
	12470	2463.01	2140.22	
	12471	2463.01	2140.21	
	12472	2463.01	2140.21	
	12473	2463.01	2140.21	
	12474	2463.01	2140.21	
	12475	2463.01	2140.21	
	12476	2463.01	2140.2	
	12477	2463.01	2140.2	
	12478	2463.01	2140.2	
	12479	2463.01	2140.2	
	12480	2463.01	2140.2	
	12481	2463.01	2140.2	
	12482	2463.01	2140.2	
	12483	2463.01	2140.2	
	12484	2463.01	2140.2	
	12485	2463.01	2140.2	
	12486	2463.01	2140.2	
	12487	2463.01	2140.2	
	12488	2463.01	2140.2	
	12489	2463.01	2140.2	
	12490	2463.01	2140.2	
	12491	2463.01	2140.2	
	12492	2463.01	2140.2	
	12493	2463.01	2140.2	
	12494	2463.01	2140.2	
	12495	2463.01	2140.2	
	12496	2463.01	2140.2	
	12497	2463.01	2140.2	
	12498	2463.01	2140.2	
	12499	2463.01	2140.2	
	12500	2463.01	2140.2	
	12501	2463.01	2140.2	
	12502	2463.01	2140.2	
	12503	2463.01	2140.2	
	12504	2463.01	2140.2	
	12505	2463.01	2140.2	
	12506	2463.01	2140.2	
	12507	2463.01	2140.2	
	12508	2463.01	2140.2	
	12509	2463.01	2140.2	
	12510	2463.01	2140.21	
	12511	2463.01	2140.21	
	12512	2463.01	2140.21	
	12513	2463.01	2140.22	
	12514	2463.01	2140.22	
	12515	2463.01	2140.22	
	12516	2463.01	2140.22	
	12517	2463.01	2140.22	
	12518	2463.01	2140.22	
	12519	2463.01	2140.22	
	12520	2463.01	2140.22	
	12521	2463.01	2140.22	
	12522	2463.01	2140.22	
	12523	2463.01	2140.22	
	12524	2463.01	2140.22	
	12525	2463.01	2140.22	
	12526	2463.01	2140.22	
	12527	2463.01	2140.22	
	12528	2463.01	2140.21	
	12529	2463.01	2140.21	
	12530	2463.01	2140.21	
	12531	2463.01	2140.21	
	12532	2463.01	2140.21	
	12533	2463.01	2140.21	
	12534	2463.01	2140.21	
	12535	2463.01	2140.21	
	12536	2463.01	2140.21	
	12537	2463.01	2140.21	
	12538	2463.01	2140.21	
	12539	2463.01	2140.21	
	12540	2463.01	2140.21	
	12541	2463.01	2140.21	
	12542	2463.01	2140.21	
	12543	2463.01	2140.21	
	12544	2463.01	2140.21	
	12545	2463.01	2140.21	
	12546	2463.01	2140.21	
	12547	2463.01	2140.21	
	12548	2463.01	2140.21	
	12549	2463.01	2140.21	
	12550	2463.01	2140.21	
	12551	2463.01	2140.21	
	12552	2463.01	2140.21	
	12553	2463.01	2140.21	
	12554	2463.01	2140.21	
	12555	2463.01	2140.21	
	12556	2463.01	2140.21	
	12557	2463.01	2140.21	
	12558	2463.01	2140.21	
	12559	2463.01	2140.21	
	12560	2463.01	2140.21	
	12561	2463.01	2140.21	
	12562	2463.01	2140.21	
	12563	2463.01	2140.21	
	12564	2463.01	2140.21	
	12565	2463.01	2140.21	
	12566	2463.01	2140.21	
	12567	2463.01	2140.21	
	12568	2463.01	2140.21	
	12569	2463.01	2140.21	
	12570	2463.01	2140.2	
	12571	2463.01	2140.2	
	12572	2463.01	2140.2	
	12573	2463.01	2140.21	
	12574	2463.01	2140.21	
	12575	2463.01	2140.2	
	12576	2463.01	2140.2	
	12577	2463.01	2140.2	
	12578	2463.01	2140.2	
	12579	2463.01	2140.2	
	12580	2463.01	2140.2	
	12581	2463.01	2140.2	
	12582	2463.01	2140.2	
	12583	2463.01	2140.2	
	12584	2463.01	2140.2	
	12585	2463.01	2140.2	
	12586	2463.01	2140.2	
	12587	2463.01	2140.2	
	12588	2463.01	2140.2	
	12589	2463.01	2140.2	
	12590	2463.01	2140.2	
	12591	2463.01	2140.2	
	12592	2463.01	2140.2	
	12593	2463.01	2140.2	
	12594	2463.01	2140.2	
	12595	2463.01	2140.2	
	12596	2463.01	2140.2	
	12597	2463.01	2140.2	
	12598	2463.01	2140.2	
	12599	2463.01	2140.2	
	12600	2463.01	2140.2	
	12601	2463.01	2140.2	
	12602	2463.01	2140.2	
	12603	2463.01	2140.2	
	12604	2463.01	2140.2	
	12605	2463.01	2140.2	
	12606	2463.01	2140.2	
	12607	2463.01	2140.2	
	12608	2463.01	2140.21	
	12609	2463.01	2140.21	
	12610	2463.01	2140.21	
	12611	2463.01	2140.21	
	12612	2463.01	2140.21	
	12613	2463.01	2140.21	
	12614	2463.01	2140.21	
	12615	2463.01	2140.21	
	12616	2463.01	2140.21	
	12617	2463.01	2140.21	
	12618	2463.01	2140.21	
	12619	2463.01	2140.21	
	12620	2463.01	2140.21	
	12621	2463.01	2140.21	
	12622	2463.01	2140.21	
	12623	2463.01	2140.21	
	12624	2463.01	2140.21	
	12625	2463.01	2140.21	
	12626	2463.01	2140.21	
	12627	2463.01	2140.21	
	12628	2463.01	2140.21	
	12629	2463.01	2140.21	
	12630	2463.01	2140.21	
	12631	2463.01	2140.21	
	12632	2463.01	2140.21	
	12633	2463.01	2140.21	
	12634	2463.01	2140.21	
	12635	2463.01	2140.22	
	12636	2463.01	2140.22	
	12637	2463.01	2140.22	
	12638	2463.01	2140.22	
	12639	2463.01	2140.22	
	12640	2463.01	2140.21	
	12641	2463.01	2140.21	
	12642	2463.01	2140.21	
	12643	2463.01	2140.21	
	12644	2463.01	2140.21	
	12645	2463.01	2140.22	
	12646	2463.01	2140.22	
	12647	2463.01	2140.22	
	12648	2463.01	2140.22	
	12649	2463.01	2140.22	
	12650	2463.01	2140.22	
	12651	2463.01	2140.22	
	12652	2463.01	2140.22	
	12653	2463.01	2140.21	
	12654	2463.01	2140.21	
	12655	2463.01	2140.22	
	12656	2463.01	2140.22	
	12657	2463.01	2140.22	
	12658	2463.01	2140.21	
	12659	2463.01	2140.21	
	12660	2463.01	2140.21	
	12661	2463.01	2140.21	
	12662	2463.01	2140.21	
	12663	2463.01	2140.21	
	12664	2463.01	2140.21	
	12665	2463.01	2140.21	
	12666	2463.01	2140.21	
	12667	2463.01	2140.21	
	12668	2463.01	2140.21	
	12669	2463.01	2140.21	
	12670	2463.01	2140.21	
	12671	2463.01	2140.21	
	12672	2463.01	2140.21	
	12673	2463.01	2140.21	
	12674	2463.01	2140.21	
	12675	2463.01	2140.21	
	12676	2463.01	2140.21	
	12677	2463.01	2140.21	
	12678	2463.01	2140.21	
	12679	2463.01	2140.21	
	12680	2463.01	2140.21	
	12681	2463.01	2140.21	
	12682	2463.01	2140.21	
	12683	2463.01	2140.21	
	12684	2463.01	2140.21	
	12685	2463.01	2140.21	
	12686	2463.01	2140.21	
	12687	2463.01	2140.21	
	12688	2463.01	2140.21	
	12689	2463.01	2140.21	
	12690	2463.01	2140.21	
	12691	2463.01	2140.21	
	12692	2463.01	2140.21	
	12693	2463.01	2140.21	
	12694	2463.01	2140.21	
	12695	2463.01	2140.21	
	12696	2463.01	2140.21	
	12697	2463.01	2140.21	
	12698	2463.01	2140.21	
	12699	2463.01	2140.21	
	12700	2463.01	2140.21	
	12701	2463.01	2140.21	
	12702	2463.01	2140.21	
	12703	2463.01	2140.21	
	12704	2463.01	2140.21	
	12705	2463.01	2140.21	
	12706	2463.01	2140.21	
	12707	2463.01	2140.21	
	12708	2463.01	2140.21	
	12709	2463.01	2140.21	
	12710	2463.01	2140.21	
	12711	2463.01	2140.21	
	12712	2463.01	2140.21	
	12713	2463.01	2140.21	
	12714	2463.01	2140.21	
	12715	2463.01	2140.21	
	12716	2463.01	2140.21	
	12717	2463.01	2140.21	
	12718	2463.01	2140.21	
	12719	2463.01	2140.21	
	12720	2463.01	2140.21	
	12721	2463.01	2140.21	
	12722	2463.01	2140.21	
	12723	2463.01	2140.22	
	12724	2463.01	2140.22	
	12725	2463.01	2140.22	
	12726	2463.01	2140.22	
	12727	2463.01	2140.22	
	12728	2463.01	2140.22	
	12729	2463.01	2140.22	
	12730	2463.01	2140.23	
	12731	2463.01	2140.23	
	12732	2463.01	2140.23	
	12733	2463.01	2140.23	
	12734	2463.01	2140.23	
	12735	2463.01	2140.24	
	12736	2463.01	2140.24	
	12737	2463.01	2140.24	
	12738	2463.02	2140.24	
	12739	2463.02	2140.24	
	12740	2463.02	2140.25	
	12741	2463.02	2140.25	
	12742	2463.02	2140.25	
	12743	2463.02	2140.26	
	12744	2463.02	2140.26	
	12745	2463.02	2140.27	
	12746	2463.02	2140.27	
	12747	2463.02	2140.27	
	12748	2463.02	2140.27	
	12749	2463.02	2140.27	
	12750	2463.02	2140.27	
	12751	2463.02	2140.27	
	12752	2463.02	2140.27	
	12753	2463.02	2140.27	
	12754	2463.02	2140.27	
	12755	2463.02	2140.27	
	12756	2463.02	2140.27	
	12757	2463.02	2140.27	
	12758	2463.02	2140.27	
	12759	2463.02	2140.27	
	12760	2463.02	2140.27	
	12761	2463.02	2140.27	
	12762	2463.02	2140.27	
	12763	2463.02	2140.28	
	12764	2463.02	2140.28	
	12765	2463.02	2140.28	
	12766	2463.02	2140.28	
	12767	2463.02	2140.28	
	12768	2463.02	2140.28	
	12769	2463.02	2140.28	
	12770	2463.02	2140.28	
	12771	2463.02	2140.28	
	12772	2463.02	2140.28	
	12773	2463.02	2140.28	
	12774	2463.02	2140.28	
	12775	2463.02	2140.28	
	12776	2463.02	2140.28	
	12777	2463.02	2140.28	
	12778	2463.02	2140.28	
	12779	2463.02	2140.28	
	12780	2463.02	2140.28	
	12781	2463.02	2140.28	
	12782	2463.02	2140.28	
	12783	2463.02	2140.28	
	12784	2463.02	2140.28	
	12785	2463.02	2140.28	
	12786	2463.02	2140.28	
	12787	2463.02	2140.28	
	12788	2463.02	2140.28	
	12789	2463.41	2140.32	
	12790	2464.13	2140.47	
	12791	2465.68	2140.7	
	12792	2467.67	2140.89	
	12793	2469.98	2141.03	
	12794	2473.03	2141.52	
	12795	2476.69	2141.93	
	12796	2480.77	2142.37	
	12797	2485.59	2142.95	
	12798	2490.68	2143.57	
	12799	2496.39	2144.1	
	12800	2502.68	2144.95	
	12801	2509.31	2145.82	
	12802	2516.67	2146.59	
	12803	2524.29	2147.44	
	12804	2532.67	2148.38	
	12805	2541.27	2149.39	
	12806	2550.66	2150.5	
	12807	2560.2	2151.7	
	12808	2570.59	2152.91	
	12809	2581.08	2154	
	12810	2592.36	2155.2	
	12811	2603.94	2156.77	
	12812	2616.03	2158.01	
	12813	2628.71	2159.51	
	12814	2641.76	2161	
	12815	2655.41	2162.61	
	12816	2669.48	2164.04	
	12817	2683.87	2165.95	
	12818	2698.87	2167.55	
	12819	2714.5	2169.06	
	12820	2730.42	2171.03	
	12821	2746.74	2173	
	12822	2763.68	2174.96	
	12823	2780.91	2176.94	
	12824	2798.71	2178.93	
	12825	2816.87	2180.96	
	12826	2835.66	2183	
	12827	2854.67	2185.03	
	12828	2874.11	2187.06	
	12829	2894.05	2189.62	
	12830	2914.64	2191.88	
	12831	2935.34	2194.02	
	12832	2956.66	2196.08	
	12833	2978.14	2198.92	
	12834	3000.23	2201.04	
	12835	3022.74	2203.96	
	12836	3045.67	2206.03	
	12837	3068.9	2209	
	12838	3092.68	2211.05	
	12839	3116.75	2214.11	
	12840	3141.23	2216.67	
	12841	3166.12	2219.06	
	12842	3191.6	2222.17	
	12843	3217.1	2224.83	
	12844	3243.2	2227.45	
	12845	3269.7	2230.3	
	12846	3296.65	2233.21	
	12847	3323.74	2236.08	
	12848	3351.39	2238.91	
	12849	3379.31	2241.7	
	12850	3407.67	2244.54	
	12851	3436.73	2247.47	
	12852	3465.83	2250.42	
	12853	3494.97	2253.38	
	12854	3524.91	2256.37	
	12855	3554.93	2259.37	
	12856	3585.47	2262.4	
	12857	3616.2	2265.43	
	12858	3647.47	2268.49	
	12859	3679.29	2271.52	
	12860	3711.24	2274.59	
	12861	3743.31	2277.71	
	12862	3775.78	2280.86	
	12863	3808.62	2283.98	
	12864	3841.8	2287.1	
	12865	3875.32	2290.2	
	12866	3909.24	2293.28	
	12867	3943.29	2296.33	
	12868	3977.69	2299.45	
	12869	4012.44	2302.53	
	12870	4047.5	2305.67	
	12871	4082.91	2308.86	
	12872	4118.55	2311.98	
	12873	4154.51	2315.09	
	12874	4190.77	2318.18	
	12875	4227.35	2321.24	
	12876	4264.26	2324.28	
	12877	4301.33	2327.31	
	12878	4338.72	2330.32	
	12879	4376.43	2333.33	
	12880	4414.4	2336.33	
	12881	4452.64	2339.32	
	12882	4491.25	2342.3	
	12883	4530.04	2345.27	
	12884	4569.12	2348.2	
	12885	4608.34	2351.07	
	12886	4647.92	2353.89	
	12887	4687.72	2356.58	
	12888	4727.81	2359.39	
	12889	4768.25	2362.21	
	12890	4808.73	2364.88	
	12891	4849.56	2367.46	
	12892	4890.62	2370.16	
	12893	4931.96	2372.56	
	12894	4973.45	2375.19	
	12895	5015.28	2377.51	
	12896	5057.28	2380.01	
	12897	5099.43	2382.29	
	12898	5141.9	2384.49	
	12899	5184.55	2386.64	
	12900	5227.44	2388.81	
	12901	5270.53	2390.86	
	12902	5313.83	2392.76	
	12903	5357.36	2394.55	
	12904	5401.15	2396.35	
	12905	5444.99	2398.13	
	12906	5489.16	2399.55	
	12907	5533.37	2401.14	
	12908	5577.85	2402.38	
	12909	5622.53	2403.57	
	12910	5667.4	2404.69	
	12911	5712.43	2405.62	
	12912	5757.64	2406.46	
	12913	5803.11	2407.22	
	12914	5848.58	2407.57	
	12915	5894.32	2408.02	
	12916	5940.26	2408.17	
	12917	5986.28	2408.11	
	12918	6032.41	2407.75	
	12919	6078.73	2407.29	
	12920	6125.28	2406.49	
	12921	6171.84	2405.49	
	12922	6218.57	2404.27	
	12923	6265.45	2402.56	
	12924	6312.45	2400.65	
	12925	6359.54	2398.37	
	12926	6406.73	2395.66	
	12927	6454.11	2392.5	
	12928	6501.42	2388.98	
	12929	6548.87	2384.68	
	12930	6596.37	2379.95	
	12931	6643.87	2374.33	
	12932	6691.37	2368.03	
	12933	6738.8	2360.53	
	12934	6786.21	2352.14	
	12935	6833.3	2342.14	
	12936	6880.02	2330.29	
	12937	6926.18	2316.09	
	12938	6971.11	2298.36	
	12939	7013.6	2275.68	
	12940	7050.34	2244.82	
	12941	7070.53	2203.49	
	12942	7019.15	2182.05	
	12943	6990.33	2143.93	
	12944	6954.2	2111.06	
	12945	6914.28	2083.91	
	12946	6872.27	2058.94	
	12947	6829.15	2036.05	
	12948	6785.12	2015.04	
	12949	6739.35	1995.93	
	12950	6694.15	1977.05	
	12951	6648.11	1960.01	
	12952	6645.25	1919.49	
	12953	6598.43	1899.73	
	12954	6551.39	1884.5	
	12955	6504.12	1870.02	
	12956	6456.59	1855.97	
	12957	6408.89	1842.35	
	12958	6361.02	1829.32	
	12959	6312.96	1816.59	
	12960	6264.74	1804.41	
	12961	6216.43	1792.53	
	12962	6168.02	1781.21	
	12963	6119.44	1770.08	
	12964	6070.78	1759.27	
	12965	6022.07	1748.71	
	12966	5973.25	1738.51	
	12967	5924.34	1728.65	
	12968	5875.37	1719.2	
	12969	5826.36	1709.83	
	12970	5777.3	1700.76	
	12971	5728.16	1692.06	
	12972	5678.99	1683.43	
	12973	5629.75	1675.25	
	12974	5580.53	1667.22	
	12975	5531.3	1659.34	
	12976	5482.02	1651.8	
	12977	5432.71	1644.44	
	12978	5383.41	1637.34	
	12979	5334.11	1630.43	
	12980	5284.77	1623.81	
	12981	5235.47	1617.34	
	12982	5186.18	1611.19	
	12983	5136.91	1605.18	
	12984	5087.62	1599.3	
	12985	5038.37	1593.59	
	12986	4989.14	1588.3	
	12987	4939.96	1583.14	
	12988	4890.77	1578.14	
	12989	4841.66	1573.3	
	12990	4792.58	1568.59	
	12991	4743.54	1564.3	
	12992	4694.55	1560.14	
	12993	4645.62	1556.12	
	12994	4596.72	1552.28	
	12995	4547.92	1548.53	
	12996	4499.16	1545.25	
	12997	4450.49	1542.01	
	12998	4401.88	1538.95	
	12999	4353.36	1536.12	
	13000	4304.87	1533.36	
	13001	4256.52	1530.95	
	13002	4208.23	1528.53	
	13003	4160.05	1526.49	
	13004	4111.96	1524.53	
	13005	4063.98	1522.94	
	13006	4016.09	1521.34	
	13007	3968.32	1520.08	
	13008	3920.64	1518.88	
	13009	3873.07	1517.93	
	13010	3825.65	1517.17	
	13011	3778.35	1516.48	
	13012	3731.14	1516.16	
	13013	3684.09	1515.89	
	13014	3637.17	1515.82	
	13015	3590.41	1516.02	
	13016	3543.72	1516.31	
	13017	3497.25	1516.8	
	13018	3450.88	1517.49	
	13019	3404.71	1518.37	
	13020	3358.68	1519.45	
	13021	3312.78	1520.66	
	13022	3267.07	1522.24	
	13023	3221.57	1523.79	
	13024	3176.18	1525.52	
	13025	3130.99	1527.52	
	13026	3085.97	1529.77	
	13027	3041.15	1532.22	
	13028	2996.54	1534.62	
	13029	2952.05	1537.42	
	13030	2907.8	1540.34	
	13031	2863.75	1543.44	
	13032	2819.91	1546.68	
	13033	2776.3	1550.26	
	13034	2732.86	1553.88	
	13035	2689.68	1557.6	
	13036	2646.68	1561.62	
	13037	2603.91	1565.93	
	13038	2561.43	1570.3	
	13039	2519.07	1574.83	
	13040	2477.01	1579.49	
	13041	2435.21	1584.46	
	13042	2393.64	1589.5	
	13043	2352.32	1594.86	
	13044	2311.23	1600.31	
	13045	2270.44	1605.96	
	13046	2229.82	1611.66	
	13047	2189.57	1617.62	
	13048	2149.55	1623.88	
	13049	2109.75	1630.24	
	13050	2070.31	1636.59	
	13051	2031.08	1643.34	
	13052	1992.18	1650.25	
	13053	1953.6	1657.26	
	13054	1915.26	1664.36	
	13055	1877.23	1671.63	
	13056	1839.54	1679.27	
	13057	1802.07	1686.93	
	13058	1764.96	1694.64	
	13059	1728.2	1702.62	
	13060	1691.72	1710.89	
	13061	1655.61	1719.23	
	13062	1619.74	1727.53	
	13063	1584.29	1736.27	
	13064	1549.11	1745.04	
	13065	1514.33	1753.92	
	13066	1479.82	1762.98	
	13067	1445.72	1772.19	
	13068	1411.92	1781.44	
	13069	1378.58	1790.95	
	13070	1345.53	1800.49	
	13071	1312.77	1810.28	
	13072	1280.53	1820.16	
	13073	1248.57	1830.12	
	13074	1216.93	1840.22	
	13075	1185.74	1850.35	
	13076	1154.91	1860.58	
	13077	1124.56	1871.18	
	13078	1094.52	1881.54	
	13079	1065.09	1892.21	
	13080	1035.85	1902.96	
	13081	1007	1913.73	
	13082	978.605	1924.58	
	13083	950.562	1935.55	
	13084	922.898	1946.61	
	13085	895.742	1957.8	
	13086	868.894	1968.99	
	13087	842.562	1980.19	
	13088	816.613	1991.44	
	13089	791.027	2002.86	
	13090	765.922	2014.2	
	13091	741.234	2025.55	
	13092	717	2037.06	
	13093	693.18	2048.44	
	13094	669.832	2059.97	
	13095	646.875	2071.35	
	13096	624.375	2082.89	
	13097	602.305	2094.27	
	13098	580.75	2105.74	
	13099	559.562	2117.16	
	13100	538.812	2128.48	
	13101	518.551	2139.89	
	13102	498.723	2151.15	
	13103	479.25	2162.31	
	13104	460.316	2173.48	
	13105	441.84	2184.55	
	13106	423.797	2195.55	
	13107	406.152	2206.47	
	13108	388.988	2217.26	
	13109	372.273	2228.05	
	13110	356.008	2238.54	
	13111	340.172	2249.07	
	13112	324.828	2259.29	
	13113	309.879	2269.47	
	13114	295.387	2279.48	
	13115	281.32	2289.32	
	13116	267.773	2299.07	
	13117	254.602	2308.5	
	13118	241.836	2317.87	
	13119	229.566	2326.98	
	13120	217.711	2335.87	
	13121	206.203	2344.48	
	13122	195.207	2353.02	
